Rejection_Rate,Date,Season_Year,County,#loads,Tomato_variety,Average_worm/insect_damage,Average_mold,Average_green,Average_material_other_than_tomatoes,Average_hue_loads,Average_hue,Average_color,Average_solids,Average_pH
0.0,2019-10-05,2019,COLUSA,124.0,"85-8504, HEINZ",0.0,0.6,4.1,1.2,124.0,20.8,0.0,4.59,4.29
0.0004346881112801,2015-07-25,2015,  YOLO,5.0,"560-5608, HZ",0.0,0.7,0.9,0.7,121.5968847352025,19.085844195210672,24.6,5.66,4.37
0.0,2019-08-03,2019,FRESNO,214.0,"490-4909, HMX",0.0,0.9,0.2,0.0,214.0,20.9,0.0,5.22,4.31
0.0117785630153121,2012-08-25,2012,  STANISLAUS,1.0,"111-0311, DRI",0.0,0.5,0.5,0.0,121.5968847352025,19.085844195210672,24.0,6.8,4.46
0.0,2011-09-03,2011,  SOLANO,6.0,2.0CAL MARZANO 2,0.0,1.5,1.3,0.8,121.5968847352025,19.085844195210672,23.0,5.88,4.39
0.0021615643693761,2017-08-12,2017,FRESNO,"1,502","273-273, BQ",0.0,0.8,2.7,0.9,121.5968847352025,19.085844195210672,24.8,5.35,4.4
0.0003570153516601,2013-08-03,2013,  COLUSA,8.0,"915-1175, HEINZ",0.0,0.3,3.3,0.3,121.5968847352025,19.085844195210672,28.1,4.91,4.35
0.0075853350189633,2013-10-05,2013,  MERCED,2.0,565-MIX,0.0,2.5,1.5,1.3,121.5968847352025,19.085844195210672,26.0,5.05,4.41
0.0174672489082969,2011-10-22,2011,  STANISLAUS,31.0,494  HEINZ 9494Cur Wk,0.0,7.7,2.1,5.2,121.5968847352025,19.085844195210672,22.1,4.95,4.43
0.0,2014-07-19,2014,  FRESNO,466.0,"366-6366, SUN",0.0,0.1,0.8,0.3,121.5968847352025,19.085844195210672,23.4,6.08,4.31
0.0462471569370735,2009-10-24,2009,  MERCED,590.0,241  HEINZ 2401,0.0,4.7,0.9,1.2,121.5968847352025,19.085844195210672,23.2,5.21,4.38
0.0002014369166722,2016-08-20,2016,  FRESNO,87.0,"366-6366, SUN",0.0,0.3,0.5,0.1,121.5968847352025,19.085844195210672,22.4,6.73,4.4
0.0210631895687061,2018-09-01,2018,COLUSA,67.0,"13-13, BP",0.0,2.6,4.5,4.8,67.0,21.9,0.0,4.09,4.51
0.0011047689191677,2011-09-03,2011,  YOLO,38.0,179  CAMPBELL CXD 179,0.0,0.9,0.9,0.2,121.5968847352025,19.085844195210672,23.6,5.73,4.42
0.0011497857217518,2016-08-06,2016,  FRESNO,37.0,"9-5900, HMX",0.0,0.1,0.5,0.0,121.5968847352025,19.085844195210672,24.8,5.64,4.25
0.000952743902439,2009-09-12,2009,  YOLO,67.0,105  AB 5,0.0,0.4,0.5,0.1,121.5968847352025,19.085844195210672,24.2,5.52,4.37
0.0,2016-09-03,2016,  SAN JOAQUIN,235.0,"428-1428, HZ",0.0,0.3,1.2,0.4,121.5968847352025,19.085844195210672,23.6,5.02,4.24
0.0007016137115365,2011-08-06,2011,  FRESNO,2.0,44.0NUNHEMS 6404,0.0,1.3,0.5,0.0,121.5968847352025,19.085844195210672,24.5,4.9,4.46
0.0,2014-10-18,2014,  STANISLAUS,62.0,"361-163, BQ",0.0,2.8,0.3,0.0,121.5968847352025,19.085844195210672,22.0,5.89,4.27
0.0,2014-07-19,2014,  FRESNO,1.0,"206-206, BQ",0.0,0.0,2.5,1.5,121.5968847352025,19.085844195210672,24.0,6.3,4.4
0.0,2013-10-05,2013,  FRESNO,8.0,"366-6366, SUN",0.0,2.2,0.5,0.3,121.5968847352025,19.085844195210672,24.3,4.9,4.4
0.0005988023952095,2010-10-02,2010,  COLUSA,8.0,433  HEINZ 3402Cur Wk,0.0,5.2,1.8,2.1,121.5968847352025,19.085844195210672,25.0,4.65,4.58
0.0002440810349035,2011-09-17,2011,  MERCED,54.0,551  BOS HALLEY 3155Cur Wk,0.0,2.2,0.8,0.1,121.5968847352025,19.085844195210672,23.7,5.11,4.5
0.0055113288426209,2016-10-01,2016,  MERCED,1.0,"275-2756, SV",0.0,0.5,0.0,0.0,121.5968847352025,19.085844195210672,25.0,4.8,4.43
0.0,2020-08-08,2020,KERN,2.0,555-MISC TRIAL,0.0,1.0,0.5,0.0,2.0,21.0,0.0,6.2,4.54
0.0014025245441795,2017-08-19,2017,YOLO,106.0,"28-6428, N",0.0,0.3,0.6,0.1,121.5968847352025,19.085844195210672,24.5,5.07,4.42
0.0021260440394836,2012-09-08,2012,  YOLO,215.0,"665-9665, HEINZ",0.0,0.7,0.3,0.2,121.5968847352025,19.085844195210672,23.2,5.19,4.28
0.0013884068031933,2014-09-27,2014,  KINGS,6.0,0-UNCODED,0.0,3.4,4.6,0.3,121.5968847352025,19.085844195210672,22.0,5.47,4.39
0.0,2017-08-19,2017,SOLANO,24.0,"319-0319, DRI",0.0,1.1,1.9,0.4,121.5968847352025,19.085844195210672,25.0,5.73,4.39
0.0079693975135479,2016-09-17,2016,  SAN JOAQUIN,90.0,"706-5706, HZ",0.0,0.9,6.0,5.4,121.5968847352025,19.085844195210672,25.5,5.23,4.35
0.0012364760432766,2011-10-22,2011,  FRESNO,113.0,0.0UNCODED,0.0,5.0,1.1,0.2,121.5968847352025,19.085844195210672,22.1,4.75,4.42
0.0,2013-08-03,2013,  MADERA,4.0,"31-0319, DRI",0.0,0.4,13.8,0.9,121.5968847352025,19.085844195210672,31.8,4.75,4.21
0.0008771929824561,2016-08-27,2016,  YOLO,35.0,"488-4885, HMX",0.0,2.2,1.2,0.2,121.5968847352025,19.085844195210672,23.4,5.65,4.31
0.0006443298969072,2012-09-08,2012,  MADERA,14.0,"701-5701, HZ",0.0,3.1,3.5,0.4,121.5968847352025,19.085844195210672,26.1,4.01,4.35
0.0,2016-09-03,2016,  STANISLAUS,276.0,"319-0319, DRI",0.0,0.9,1.0,0.2,121.5968847352025,19.085844195210672,24.3,5.74,4.32
0.0,2009-08-29,2009,  KINGS,2.0,908  HARRIS MORAN 8898,0.0,7.5,0.3,0.5,121.5968847352025,19.085844195210672,25.5,4.7,4.66
0.0303030303030303,2011-10-22,2011,  YOLO,75.0,558  HZ 5508Cur Wk,0.0,4.3,0.4,0.2,121.5968847352025,19.085844195210672,21.5,4.88,4.46
0.0081242532855436,2010-10-02,2010,  YOLO,107.0,789  HM 7883Cur Wk,0.0,3.4,1.5,1.4,121.5968847352025,19.085844195210672,24.6,4.51,4.46
0.0,2014-09-20,2014,  STANISLAUS,37.0,"42-6402, N",0.0,0.3,1.5,0.2,121.5968847352025,19.085844195210672,22.8,5.51,4.33
0.0002086666202963,2012-09-15,2012,  FRESNO,366.0,"558-5508, HZ",0.0,0.3,1.3,0.1,121.5968847352025,19.085844195210672,22.2,4.91,4.32
0.0038932948810382,2018-09-01,2018,MERCED,454.0,"111-0311, AB",0.0,3.2,2.8,1.0,454.0,20.3,0.0,5.85,4.4
0.0,2009-08-29,2009,  KERN,231.0,492  HEINZ 9492Cur Wk,0.0,2.3,1.2,0.5,121.5968847352025,19.085844195210672,22.9,5.36,4.49
0.0001444043321299,2011-08-13,2011,  KINGS,3.0,747  KEITHLY WILLIAMS 2117Cur Wk,0.0,0.7,1.2,1.0,121.5968847352025,19.085844195210672,24.0,4.7,4.48
0.0053667262969588,2012-10-06,2012,  SUTTER,259.0,"82-282, CXD",0.0,1.5,2.9,0.5,121.5968847352025,19.085844195210672,25.4,5.54,4.34
0.0,2010-07-17,2010,  KERN,17.0,204  WOOD BRIDGE BQ 204,0.0,0.1,1.1,0.1,121.5968847352025,19.085844195210672,23.8,5.78,4.37
0.0043196544276457,2017-08-26,2017,SOLANO,210.0,"111-0311, AB",0.0,2.7,1.9,0.6,121.5968847352025,19.085844195210672,19.3,6.19,4.39
0.0,2014-09-20,2014,  SOLANO,694.0,"366-6366, SUN",0.0,0.4,1.3,2.8,121.5968847352025,19.085844195210672,23.7,5.01,4.36
0.0117096018735363,2018-09-01,2018,SUTTER,184.0,"662-1662, HZ",0.0,3.4,4.4,1.2,184.0,22.3,0.0,5.37,4.4
0.002840909090909,2014-11-01,2014,  SAN JOAQUIN,144.0,"85-8504, HEINZ",0.0,1.4,5.2,4.6,121.5968847352025,19.085844195210672,27.2,3.76,4.21
0.0,2013-08-10,2013,  MADERA,2.0,"42-6402, NUNHEMS",0.0,2.0,0.0,0.0,121.5968847352025,19.085844195210672,23.5,5.7,4.38
0.0016304347826086,2014-08-23,2014,  YOLO,432.0,"366-6366, SUN",0.0,1.5,0.4,1.3,121.5968847352025,19.085844195210672,23.7,5.33,4.39
0.011168384879725,2009-10-10,2009,  KINGS,74.0,477  HEINZ 4707Cur Wk,0.0,2.8,1.5,0.6,121.5968847352025,19.085844195210672,25.1,4.86,4.54
0.0,2016-08-20,2016,  TULARE,118.0,"560-5608, HZ",0.0,1.3,0.7,0.3,121.5968847352025,19.085844195210672,25.5,4.67,4.45
0.0020011435105774,2017-09-23,2017,SAN JOAQUIN,22.0,"811-58811, HMX",0.0,1.8,0.4,1.3,0.0,0.0,26.6,5.0,4.35
0.0008187772925764,2013-10-05,2013,  SAN JOAQUIN,753.0,"194-19406, UG",0.0,1.4,0.6,0.4,121.5968847352025,19.085844195210672,24.5,5.33,4.26
0.0004828585224529,2016-09-17,2016,  SUTTER,192.0,"831-1310, HZ",0.0,1.0,2.0,0.5,121.5968847352025,19.085844195210672,24.7,5.45,4.35
0.0008019246190858,2011-07-30,2011,  KINGS,172.0,460  AB 4606,0.0,0.7,0.3,1.0,121.5968847352025,19.085844195210672,25.7,4.93,4.46
8.762705923589205e-05,2013-08-10,2013,  FRESNO,103.0,"885-7885, HMX",0.0,0.5,1.2,0.5,121.5968847352025,19.085844195210672,24.8,4.85,4.51
0.0,2017-07-29,2017,FRESNO,1.0,"109-10109, UG",0.0,0.0,1.5,1.0,121.5968847352025,19.085844195210672,27.0,5.6,4.48
0.0,2014-08-23,2014,  SAN JOAQUIN,32.0,"102-2, AB",0.0,0.5,1.6,0.0,121.5968847352025,19.085844195210672,25.0,5.72,4.26
0.0001542495758136,2012-10-06,2012,  SAN JOAQUIN,10.0,"915-1175, HEINZ",0.0,0.5,0.4,0.2,121.5968847352025,19.085844195210672,20.2,5.14,4.38
0.0,2015-10-03,2015,  SAN LUIS OBISPO,406.0,"990-9905, HARRIS MORAN",0.0,1.2,1.1,1.0,121.5968847352025,19.085844195210672,25.3,5.08,4.42
0.0029741077676696,2017-09-02,2017,YOLO,53.0,"28-6428, N",0.0,1.0,1.1,0.3,4.0,23.2,26.0,4.82,4.5
0.0001692906720839,2015-08-01,2015,  KINGS,759.0,"560-5608, HZ",0.0,1.3,4.0,0.4,121.5968847352025,19.085844195210672,24.1,5.13,4.39
0.0,2016-08-20,2016,  STANISLAUS,39.0,"141-141, BQ",0.0,2.2,3.1,1.4,121.5968847352025,19.085844195210672,22.5,5.69,4.43
0.0008187772925764,2013-10-05,2013,  SAN JOAQUIN,89.0,"361-163, BQ",0.0,3.5,0.5,0.3,121.5968847352025,19.085844195210672,22.9,5.15,4.35
0.0,2018-09-01,2018,KERN,110.0,"662-1662, HZ",0.0,2.1,0.3,1.0,110.0,21.6,0.0,4.68,4.47
0.000464986515391,2014-09-06,2014,  FRESNO,15.0,"180-18806, UG",0.0,0.6,3.3,0.2,121.5968847352025,19.085844195210672,26.7,5.01,4.37
0.0001831837332844,2013-07-27,2013,  FRESNO,1.0,"477-4707, HEINZ",0.0,0.0,10.5,0.0,121.5968847352025,19.085844195210672,26.0,4.9,4.32
0.0043196544276457,2017-08-26,2017,SOLANO,57.0,"392-1293, HZ",0.0,0.2,1.7,0.4,121.5968847352025,19.085844195210672,23.1,5.62,4.46
0.0004522840343735,2016-08-20,2016,  SOLANO,20.0,"490-4909, HMX",0.0,0.8,0.2,0.0,121.5968847352025,19.085844195210672,25.5,5.41,4.27
0.0030075187969924,2011-10-15,2011,  KINGS,4.0,558  HZ 5508Cur Wk,0.0,1.6,2.4,0.5,121.5968847352025,19.085844195210672,23.0,4.55,4.36
0.0004599816007359,2013-10-05,2013,  STANISLAUS,43.0,"665-9665, HEINZ",0.0,2.7,1.2,0.5,121.5968847352025,19.085844195210672,24.3,5.46,4.28
0.0,2014-09-20,2014,  SOLANO,2.0,"44-6404, N",0.0,3.3,0.5,0.0,121.5968847352025,19.085844195210672,23.0,4.55,4.51
0.0,2020-10-17,2020,MADERA,10.0,"28-6428, N",0.0,6.5,5.8,1.3,10.0,21.3,0.0,4.46,4.49
0.0,2013-08-03,2013,  YOLO,1.0,"361-163, BQ",0.0,2.0,1.0,0.5,121.5968847352025,19.085844195210672,26.0,6.1,4.51
0.0,2020-10-10,2020,SAN JOAQUIN,11.0,"36-8163, HM",0.0,3.9,2.2,0.3,11.0,19.7,0.0,5.34,4.43
0.0,2013-10-05,2013,  FRESNO,16.0,"193-19306, UG",0.0,3.2,2.0,0.3,121.5968847352025,19.085844195210672,23.3,5.31,4.41
0.0010136847440446,2019-09-21,2019,SOLANO,21.0,"460-6460, N",0.0,0.7,0.5,0.1,21.0,21.6,0.0,4.76,4.4
0.0081212777476989,2010-09-25,2010,  SUTTER,19.0,242  CXD 242Cur Wk,0.0,2.3,1.6,0.3,121.5968847352025,19.085844195210672,21.5,6.13,4.41
0.0069947857052015,2018-08-18,2018,YOLO,5.0,"900-9000, SVTM",0.0,1.2,0.1,0.3,5.0,21.3,0.0,5.48,4.43
0.0008431703204047,2014-09-06,2014,  SOLANO,141.0,"407-6407, N",0.0,0.6,0.4,0.6,121.5968847352025,19.085844195210672,24.1,5.72,4.35
0.0,2013-09-21,2013,  SACRAMENTO,105.0,"849-849, HYPEEL",0.0,1.3,0.6,0.6,121.5968847352025,19.085844195210672,26.6,5.05,4.3
0.0004911591355599,2019-09-28,2019,KINGS,65.0,"477-4707, HEINZ",0.0,1.5,3.6,0.3,65.0,20.6,0.0,4.63,4.47
0.0006206361520558,2019-09-28,2019,SAN JOAQUIN,5.0,565-MIX,0.0,0.8,0.8,0.1,5.0,19.5,0.0,5.98,4.31
0.0021602160216021,2016-09-03,2016,  FRESNO,194.0,"273-273, BQ",0.0,2.2,1.8,0.0,121.5968847352025,19.085844195210672,25.1,5.46,4.36
0.0,2016-09-03,2016,  SAN JOAQUIN,14.0,"436-9436, UG",0.0,0.6,1.4,0.1,121.5968847352025,19.085844195210672,22.6,6.87,4.26
0.001272669424117,2014-08-23,2014,  COLUSA,96.0,"44-6404, N",0.0,4.2,0.2,0.1,121.5968847352025,19.085844195210672,24.2,4.66,4.46
0.0,2012-08-04,2012,  CONTRA COSTA,597.0,"503-5003, HEINZ",0.0,0.8,2.9,1.4,121.5968847352025,19.085844195210672,24.2,5.09,4.4
0.0095027999321228,2010-10-09,2010,  FRESNO,319.0,978  HEINZ 9780Cur Wk,0.0,2.1,0.9,1.2,121.5968847352025,19.085844195210672,23.7,5.55,4.43
0.0,2019-08-24,2019,KERN,90.0,"811-58811, HM",0.0,3.8,0.6,0.0,90.0,21.6,0.0,4.85,4.59
0.0077600671140939,2010-09-25,2010,  YOLO,492.0,102  AB 2,0.0,3.2,0.4,0.4,121.5968847352025,19.085844195210672,24.4,5.51,4.38
0.0,2019-10-05,2019,MERCED,137.0,"558-5508, HZ",0.0,0.5,3.0,0.8,137.0,20.8,0.0,4.41,4.39
0.0,2020-07-18,2020,KINGS,49.0,"887-3887, HM",0.0,0.2,1.5,0.2,49.0,21.8,0.0,6.0,4.42
0.0001831837332844,2013-07-27,2013,  FRESNO,37.0,"187-187, CXD",0.0,0.3,0.5,0.6,121.5968847352025,19.085844195210672,23.6,4.54,4.45
9.14703864623828e-05,2015-07-25,2015,  FRESNO,1.0,"329-329, BQ",0.5,0.5,1.0,1.0,121.5968847352025,19.085844195210672,24.0,5.4,4.47
0.0002840909090909,2013-08-24,2013,  YOLO,766.0,"255-255, CXD",0.0,1.0,0.7,0.4,121.5968847352025,19.085844195210672,24.9,5.21,4.39
0.0,2012-09-08,2012,  KINGS,65.0,"560-5608, HZ",0.0,2.0,2.6,0.4,121.5968847352025,19.085844195210672,22.2,4.94,4.38
0.0002840909090909,2013-08-24,2013,  YOLO,98.0,"85-8504, HEINZ",0.0,1.2,1.7,0.4,121.5968847352025,19.085844195210672,26.0,5.42,4.31
0.000655737704918,2018-09-01,2018,SOLANO,307.0,"194-19406, UG",0.0,0.9,0.3,0.5,307.0,21.3,0.0,5.52,4.29
0.0013713658804168,2016-08-20,2016,  YOLO,94.0,"397-6397, N",0.0,1.0,0.9,0.1,121.5968847352025,19.085844195210672,24.9,5.56,4.4
0.0,2017-08-12,2017,CONTRA COSTA,2.0,565-MIX,0.0,1.0,0.5,0.0,121.5968847352025,19.085844195210672,25.0,4.9,4.42
0.0044158233670653,2017-09-02,2017,MERCED,2.0,577-HEINZ TRIAL,0.0,1.5,0.8,0.5,0.0,0.0,27.5,4.85,4.5
0.0047984644913627,2009-08-22,2009,  SUTTER,189.0,366  SUN 6366,0.0,1.2,0.6,0.3,121.5968847352025,19.085844195210672,26.4,5.19,4.45
0.0,2009-07-25,2009,  KERN,41.0,304  HEINZ 3044,0.0,0.8,2.8,0.7,121.5968847352025,19.085844195210672,31.1,3.88,4.37
0.0,2015-09-26,2015,  CONTRA COSTA,24.0,"642-6424, N",0.0,1.7,2.8,0.7,121.5968847352025,19.085844195210672,25.7,4.42,4.47
0.0002092196108515,2014-08-23,2014,  FRESNO,6.0,"192-292, BQ",0.0,2.1,0.5,0.2,121.5968847352025,19.085844195210672,22.7,5.8,4.35
0.0005749329244921,2009-09-05,2009,  SAN JOAQUIN,439.0,368  SUN 6368Cur Wk,0.0,0.5,0.4,0.6,121.5968847352025,19.085844195210672,24.2,5.57,4.39
0.0015484234234234,2011-08-06,2011,  KINGS,4.0,916  HEINZ 1166Cur Wk,0.0,0.0,1.9,0.1,121.5968847352025,19.085844195210672,23.8,4.63,4.49
0.000464986515391,2014-09-06,2014,  FRESNO,4.0,"486-1570, RPT",0.0,1.6,2.1,0.5,121.5968847352025,19.085844195210672,24.0,5.0,4.46
0.0,2015-08-22,2015,  SAN JOAQUIN,25.0,"392-1293, HZ",0.0,0.2,0.3,0.2,121.5968847352025,19.085844195210672,22.6,5.83,4.4
0.0004828585224529,2016-09-17,2016,  SUTTER,38.0,"558-5508, HZ",0.0,2.0,0.9,0.7,121.5968847352025,19.085844195210672,23.3,5.23,4.31
0.0015484234234234,2011-08-06,2011,  KINGS,1.0,486  ROGERS RPT 1570Cur Wk,0.0,0.5,1.0,2.0,121.5968847352025,19.085844195210672,25.0,5.0,4.52
0.0003642323802586,2014-09-06,2014,  SAN JOAQUIN,405.0,"366-6366, SUN",0.0,0.5,1.6,1.4,121.5968847352025,19.085844195210672,23.7,5.37,4.32
0.0057204147300679,2016-08-27,2016,  MERCED,234.0,"706-5706, HZ",0.0,0.3,1.8,0.3,121.5968847352025,19.085844195210672,25.0,4.49,4.34
0.0007303631896952,2012-09-08,2012,  FRESNO,100.0,"656-650, PX",0.0,4.6,1.3,0.2,121.5968847352025,19.085844195210672,26.4,4.7,4.42
0.0,2019-09-14,2019,SOLANO,17.0,"366-6366, SUN",0.0,1.9,0.4,0.5,17.0,20.3,0.0,4.25,4.45
0.0039394894421682,2012-09-15,2012,  YOLO,8.0,"163-39663, BOS",0.0,1.5,0.0,0.1,121.5968847352025,19.085844195210672,24.4,5.36,4.35
0.0,2009-08-15,2009,  SUTTER,37.0,102  AB 2,0.0,1.9,0.0,0.0,121.5968847352025,19.085844195210672,22.8,4.98,4.48
0.0011497857217518,2016-08-06,2016,  FRESNO,199.0,"42-6402, N",0.0,1.2,0.9,1.0,121.5968847352025,19.085844195210672,23.3,6.0,4.46
0.0003339269813,2014-09-20,2014,  SAN JOAQUIN,95.0,"15-1015, HEINZ",0.0,0.4,5.3,2.2,121.5968847352025,19.085844195210672,22.3,5.28,4.34
0.0039394894421682,2012-09-15,2012,  YOLO,21.0,"663-9663, HEINZ",0.0,3.0,4.4,1.3,121.5968847352025,19.085844195210672,25.3,5.15,4.27
0.0029741077676696,2017-09-02,2017,YOLO,72.0,"224-1422, HZ",0.0,0.7,11.3,2.2,69.0,23.0,27.3,5.97,4.39
0.001074608535462,2009-08-29,2009,  YOLO,1.0,246  CXD 246Cur Wk,0.0,0.0,1.5,0.5,121.5968847352025,19.085844195210672,20.0,5.5,4.58
0.002035002035002,2016-08-27,2016,  COLUSA,61.0,"887-3887, HMX",0.0,1.0,0.5,0.2,121.5968847352025,19.085844195210672,27.6,5.28,4.43
0.0013501350135013,2010-09-11,2010,  SOLANO,127.0,3.0DERUITTER AB 3,0.0,0.8,0.6,0.3,121.5968847352025,19.085844195210672,24.7,5.68,4.38
0.00217533173809,2013-09-21,2013,  YOLO,45.0,"366-6366, SUN",0.1,1.5,1.0,1.5,121.5968847352025,19.085844195210672,26.2,5.0,4.43
0.0025945144551519,2012-10-06,2012,  STANISLAUS,3.0,"69-1161, HEINZ",0.0,0.3,0.5,0.0,121.5968847352025,19.085844195210672,22.7,6.0,4.24
0.0002913752913752,2016-07-16,2016,  KERN,446.0,"641-6416, N",0.0,0.7,0.9,0.4,121.5968847352025,19.085844195210672,23.6,5.07,4.35
0.0045120051565773,2017-08-19,2017,FRESNO,887.0,"366-6366, SUN",0.0,1.2,0.8,0.8,121.5968847352025,19.085844195210672,23.5,5.49,4.51
0.0013884068031933,2014-09-27,2014,  KINGS,102.0,"410-6410, N",0.0,1.4,1.6,0.4,121.5968847352025,19.085844195210672,26.6,5.31,4.34
0.0004625346901017,2016-10-01,2016,  SAN JOAQUIN,75.0,"560-5608, HZ",0.0,1.0,0.8,0.1,121.5968847352025,19.085844195210672,22.1,4.52,4.45
0.0,2020-08-08,2020,SOLANO,57.0,"393-393, BQ",0.0,0.7,0.4,0.1,57.0,22.5,0.0,4.4,4.41
0.0,2009-07-11,2009,  KINGS,169.0,102  AB 2,0.0,0.4,2.7,0.5,121.5968847352025,19.085844195210672,26.0,5.69,4.35
0.0,2011-08-13,2011,  STANISLAUS,115.0,366  SUN 6366,0.0,0.4,1.2,0.2,121.5968847352025,19.085844195210672,30.4,5.52,4.39
0.0003918495297805,2016-08-27,2016,  SOLANO,204.0,"319-0319, DRI",0.0,0.7,0.7,1.1,121.5968847352025,19.085844195210672,25.0,5.66,4.3
0.0,2013-07-27,2013,  SOLANO,56.0,"69-1161, HEINZ",0.0,0.4,2.6,1.6,121.5968847352025,19.085844195210672,27.1,5.78,4.37
0.0,2014-07-26,2014,  KERN,74.0,"194-19406, UG",0.0,0.2,0.9,0.4,121.5968847352025,19.085844195210672,23.1,6.54,4.3
0.0002840909090909,2013-08-24,2013,  YOLO,1.0,"299-99, CR",0.0,1.5,1.5,0.0,121.5968847352025,19.085844195210672,26.0,4.8,4.52
0.0042139384116693,2013-09-28,2013,  STANISLAUS,1.0,"205-2005, HZ",0.0,2.5,0.5,0.5,121.5968847352025,19.085844195210672,23.0,5.3,4.41
0.0,2009-07-25,2009,  KERN,279.0,382  HEINZ 9382,0.0,1.0,0.4,0.2,121.5968847352025,19.085844195210672,25.6,4.59,4.44
0.0004522840343735,2016-08-20,2016,  SOLANO,46.0,"319-0319, DRI",0.0,1.0,1.0,2.0,121.5968847352025,19.085844195210672,25.7,5.59,4.33
0.0042139384116693,2013-09-28,2013,  STANISLAUS,45.0,"99-99, EXP",0.0,3.3,6.2,0.2,121.5968847352025,19.085844195210672,28.9,4.79,4.42
0.0017482517482517,2016-10-01,2016,  MADERA,175.0,"415-6415, N",0.0,1.4,1.9,0.2,121.5968847352025,19.085844195210672,25.1,4.91,4.33
0.0011350737797956,2017-08-26,2017,SUTTER,1.0,"490-4909, HMX",0.0,2.5,2.0,0.0,121.5968847352025,19.085844195210672,0.0,5.3,4.53
0.0005271133952691,2009-08-29,2009,  FRESNO,"2,290",102  AB 2,0.0,1.1,0.9,0.5,121.5968847352025,19.085844195210672,24.8,6.02,4.4
0.0070281124497991,2014-10-11,2014,  MERCED,137.0,"558-5508, HZ",0.0,0.9,2.7,3.6,121.5968847352025,19.085844195210672,23.4,5.22,4.23
0.0002840909090909,2013-08-24,2013,  YOLO,322.0,"31-0319, DRI",0.0,1.0,0.9,0.3,121.5968847352025,19.085844195210672,23.4,5.86,4.35
0.0003918495297805,2016-08-27,2016,  SOLANO,189.0,"701-5701, HZ",0.0,0.4,2.1,2.9,121.5968847352025,19.085844195210672,25.9,5.27,4.31
0.0,2020-10-10,2020,FRESNO,22.0,"333-25033, ISI",0.0,3.1,5.9,2.4,22.0,20.4,0.0,4.68,4.47
0.0003000300030003,2014-10-11,2014,  SAN JOAQUIN,259.0,"241-2401, HEINZ",0.0,2.0,2.5,0.3,121.5968847352025,19.085844195210672,25.1,4.72,4.27
0.0,2014-10-25,2014,  FRESNO,34.0,"892-1892, HMX",0.0,8.7,0.4,0.3,121.5968847352025,19.085844195210672,25.2,4.89,4.49
0.0,2016-08-06,2016,  CONTRA COSTA,133.0,"9-5900, HMX",0.0,0.8,1.8,1.3,121.5968847352025,19.085844195210672,27.3,5.33,4.38
0.0001767096660187,2009-07-18,2009,  KERN,45.0,503  HEINZ 5003,0.0,0.8,1.7,0.4,121.5968847352025,19.085844195210672,23.0,4.94,4.42
0.0,2011-09-03,2011,  SUTTER,8.0,656  PX 650,0.0,0.6,0.8,0.3,121.5968847352025,19.085844195210672,22.0,6.01,4.49
0.0001144426642252,2019-09-14,2019,FRESNO,76.0,"415-6415, N",0.0,2.5,2.1,1.0,76.0,23.2,0.0,4.64,4.43
0.0,2013-08-03,2013,  SOLANO,56.0,"978-9780, HEINZ",0.0,0.8,3.2,1.7,121.5968847352025,19.085844195210672,25.4,5.44,4.28
0.0087354409317803,2018-08-18,2018,MERCED,60.0,"42-6402, N",0.0,1.0,0.1,0.2,60.0,21.2,0.0,4.78,4.55
0.0006167129201356,2011-10-01,2011,  SAN JOAQUIN,20.0,179  CAMPBELL CXD 179Cur Wk,0.0,0.6,1.3,0.8,121.5968847352025,19.085844195210672,23.7,5.82,4.3
0.0171306209850107,2013-08-03,2013,  MERCED,2.0,"85-8504, HEINZ",0.0,0.8,6.3,1.0,121.5968847352025,19.085844195210672,29.0,4.1,4.41
0.0,2010-09-11,2010,  KERN,99.0,849  SEMINIS HYPEEL 849,0.0,5.1,1.5,0.3,121.5968847352025,19.085844195210672,24.7,5.13,4.46
0.0022948938611589,2011-09-17,2011,  COLUSA,153.0,557  HEINZ 9557Cur Wk,0.0,4.6,9.3,2.3,121.5968847352025,19.085844195210672,30.0,5.23,4.46
8.406893652795292e-05,2017-07-22,2017,FRESNO,"2,148","641-6416, N",0.0,0.2,0.8,0.2,121.5968847352025,19.085844195210672,24.9,5.04,4.37
0.0002440810349035,2011-09-17,2011,  MERCED,105.0,102  AB 2,0.0,3.2,1.1,0.3,121.5968847352025,19.085844195210672,23.0,5.59,4.42
0.0003570153516601,2013-08-03,2013,  COLUSA,72.0,"560-5608, HZ",0.0,1.1,1.1,1.7,121.5968847352025,19.085844195210672,23.5,4.96,4.47
0.0007016137115365,2011-08-06,2011,  FRESNO,89.0,366  SUN 6366,0.0,1.2,1.8,0.9,121.5968847352025,19.085844195210672,31.8,4.85,4.35
0.0,2010-08-14,2010,  KERN,426.0,241  HEINZ 2401Cur Wk,0.0,0.5,3.4,0.4,121.5968847352025,19.085844195210672,24.7,5.39,4.29
0.0004003469673717,2019-07-27,2019,FRESNO,"4,664","273-273, BQ",0.0,0.4,2.5,0.8,121.5968847352025,20.9,0.0,5.4,4.36
0.0,2015-07-18,2015,  COLUSA,1.0,"292-1292, HZ",0.0,0.5,1.5,4.0,121.5968847352025,19.085844195210672,22.0,4.8,4.4
